Project,Implementation smell,Namespace,Class,File,Method,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,InitDb,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20230930154048_InitDb.cs,Up,
